Time,L 5 X,L 5 Y,L 5 Z,L 5 Length,L 5 v(X),L 5 v(Y),L 5 v(Z),L 5 v(abs),L 5 a(X),L 5 a(Y),L 5 a(Z),L 5 a(abs),L 5 #2D
3.274987,0.00937638,0.39942056,0.93954337,0.17093909,-0.00181734,-0.11103734,0.02844524,0.11463737,-0.57596081,-0.04542563,0.39684245,0.14974944,3
3.28332,0.00933912,0.39824668,0.93984056,0.17215058,-0.0065823,-0.1101984,0.03238512,0.11504699,-0.51351428,0.54840845,0.31833801,-0.40143964,3
3.291653,0.00926043,0.39725992,0.94016427,0.17319205,-0.01012727,-0.09869555,0.03388657,0.10484118,-0.40395245,1.0322578,0.1872661,-0.86868227,3
3.299987,0.00917407,0.3966364,0.9404484,0.17388269,-0.0128902,-0.08147243,0.03382219,0.08915074,-0.28940499,1.14453816,0.08700395,-0.9957605,3
3.30832,0.0090371,0.39612108,0.9407078,0.17447564,-0.01501792,-0.06803451,0.03347231,0.07729572,-0.17904527,0.92169482,0.04347223,-0.80502588,3
3.316653,0.00890174,0.39567941,0.94095331,0.17499878,-0.01620018,-0.06401266,0.03385617,0.0742045,-0.0684206,0.52107954,0.02025851,-0.45354339,3
3.324987,0.00874922,0.39515364,0.94124413,0.17561866,-0.01634507,-0.06620046,0.03488674,0.0765947,0.04115377,0.15979972,-0.03097301,-0.16255265,3
3.33332,0.0086117,0.39456987,0.94155777,0.17629547,-0.01529315,-0.06822763,0.03526046,0.0783083,0.12479006,0.01480697,-0.12914394,-0.09027458,3
3.341653,0.00848715,0.39391255,0.94188291,0.17703931,-0.01348562,-0.0680816,0.03380372,0.07719882,0.14565215,0.02984536,-0.2596828,-0.15895826,3
3.349987,0.00837747,0.39332309,0.94217122,0.1777046,-0.01137416,-0.06555971,0.03032935,0.07312535,0.08906129,-0.00041358,-0.38404408,-0.15737104,3
3.35832,0.00829711,0.39281732,0.94240487,0.17826751,-0.01027279,-0.06332095,0.02583872,0.06915715,-0.02967616,-0.16570196,-0.46067607,0.00921097,3
3.366653,0.00823283,0.3923696,0.94258404,0.17875402,-0.01114636,-0.06482925,0.02135405,0.06915973,-0.17283094,-0.39639944,-0.47661436,0.27030554,3
3.374986,0.00816692,0.39188507,0.94273144,0.17926474,-0.01388001,-0.07118462,0.0173933,0.07458171,-0.27755198,-0.54400128,-0.45892006,0.46064195,3
3.38332,0.0080506,0.39127353,0.94286191,0.17990077,-0.01766063,-0.07966699,0.01404351,0.08280065,-0.27639326,-0.46654785,-0.4500699,0.41740763,3
3.391653,0.00786096,0.39050022,0.94297779,0.18070537,-0.02106796,-0.08587693,0.01080756,0.08908147,-0.1601678,-0.15752542,-0.46881568,0.12414468,3
3.399986,0.00764373,0.38968226,0.94305485,0.18155518,-0.02235246,-0.08548324,0.00703814,0.08863719,0.02689179,0.25610036,-0.50991344,-0.28841171,3
3.40832,0.00742018,0.3888965,0.94310552,0.1823737,-0.0206102,-0.07860096,0.00231684,0.0812912,0.23655556,0.63373256,-0.55320585,-0.6681211,3
3.416653,0.00725154,0.38828486,0.94310325,0.18300816,-0.01679468,-0.06913272,-0.00291527,0.07120318,0.44329888,0.88078648,-0.578668,-0.90511966,3
3.424986,0.00714178,0.3878327,0.94306505,0.18347502,-0.01214693,-0.06078089,-0.00816945,0.06251883,0.64768451,0.98107505,-0.57644707,-0.95034885,3
3.43332,0.00708039,0.38742724,0.94296134,0.18389802,-0.00685674,-0.05358867,-0.01285022,0.05553276,0.8596887,1.04308784,-0.53835338,-0.83515954,3
3.441653,0.0070384,0.38698557,0.9428283,0.18436119,0.00035939,-0.04617948,-0.01714654,0.04926132,1.05548024,1.15216148,-0.45390487,-0.59612948,3
3.449986,0.00702497,0.38651547,0.94265771,0.18486147,0.0106891,-0.03673419,-0.02103456,0.04365902,1.16531956,1.22013593,-0.30866513,-0.31912518,3
3.458319,0.00710175,0.38620412,0.94248593,0.18522525,0.02323122,-0.02376268,-0.02378771,0.0408682,1.10821259,1.00003207,-0.1429451,-0.10032851,3
3.466653,0.00736048,0.38609165,0.94226062,0.18558629,0.03457504,-0.01096879,-0.02437601,0.04370284,0.86547679,0.4981755,-0.00571739,0.09903914,3
3.474986,0.00777828,0.38614598,0.94202888,0.18606713,0.04134104,-0.00525894,-0.0221003,0.04717162,0.50288022,-0.03882683,0.09288147,0.27491811,3
3.483319,0.00825979,0.38627738,0.94180697,0.18661335,0.0421143,-0.01462227,-0.0201387,0.04891822,0.15377873,-0.43790165,0.13994931,0.27812871,3
3.491653,0.00862563,0.38621265,0.94168121,0.18700558,0.0395319,-0.02735179,-0.01905151,0.05170929,-0.0441252,-0.594778,0.11437387,0.15037265,3
3.499986,0.00887069,0.38589346,0.94162011,0.1874126,0.03648072,-0.03460183,-0.01874276,0.05366023,-0.05813402,-0.38048261,0.07307114,0.05113767,3
3.508319,0.00905582,0.38513494,0.94143784,0.18821439,0.03602727,-0.03330989,-0.01862831,0.05248359,0.02421921,0.02019108,0.09064264,-0.02893459,3
3.516653,0.00937054,0.3848874,0.9412545,0.18865477,0.03852127,-0.0279532,-0.0185091,0.05106718,0.07934416,0.06863588,0.14475101,-0.01880817,3
3.524986,0.00973819,0.38475659,0.94101626,0.18911196,0.04135443,-0.02164283,-0.01699812,0.04967431,0.0570447,-0.36985791,0.18068475,0.26326969,3
3.533319,0.01018461,0.38501364,0.94092095,0.18963584,0.04208903,-0.02277383,-0.01421219,0.04992114,0.06540716,-0.85112971,0.13090827,0.62962443,3
3.541652,0.01052655,0.3847675,0.94085455,0.19006236,0.03977166,-0.0391014,-0.01179581,0.05700742,0.29543284,-0.85267842,-0.04359049,0.75954658,3
3.549986,0.01082076,0.38435835,0.94080156,0.19056909,0.03805174,-0.06005848,-0.01164024,0.07204478,0.73886853,-0.32608175,-0.29864553,0.87187338,3
3.558319,0.01107995,0.3835898,0.94070077,0.1913864,0.04464979,-0.06633994,-0.01614518,0.08157977,1.19809365,0.55097789,-0.49621022,1.07399535,3
3.566652,0.01135832,0.38274863,0.94055599,0.19228418,0.06243092,-0.04752744,-0.02393494,0.08203267,1.48578084,1.43729758,-0.52820259,0.99002314,3
3.574986,0.01184073,0.38220125,0.94035345,0.19304138,0.08278382,-0.01958736,-0.03141535,0.09068489,1.4488107,1.80364513,-0.37417823,0.63276714,3
3.583319,0.01272508,0.38235179,0.94003588,0.193993,0.09660938,0.00343861,-0.03381743,0.10241492,0.97115749,1.32993102,-0.05594302,0.32804003,3
3.591652,0.01385838,0.38293833,0.9396317,0.19533157,0.10065866,0.0104237,-0.03117276,0.10588938,0.19257399,0.28389978,0.30636078,-0.00112884,3
3.599986,0.01486156,0.38331696,0.93931448,0.19644977,0.0971804,0.00298293,-0.0257207,0.10057079,-0.48151404,-0.71461475,0.49204147,-0.39411345,3
3.608319,0.01550264,0.38310957,0.93918955,0.19713505,0.08715355,-0.01325106,-0.01858123,0.09009214,-0.74013007,-1.2088182,0.39108825,-0.56367654,3
3.616652,0.01598011,0.38251919,0.93916214,0.19789484,0.07537282,-0.02983761,-0.01346415,0.08217438,-0.63710016,-1.13462245,0.1369285,-0.43594572,3
3.624985,0.0166002,0.38216612,0.93910271,0.19861089,0.06897342,-0.03965066,-0.01428729,0.0808309,-0.34114602,-0.71391493,-0.12474754,-0.13466054,3
3.633319,0.01722558,0.38201189,0.93898863,0.19926503,0.07136329,-0.03992335,-0.02017685,0.08422409,0.04830804,-0.13112731,-0.32358313,0.15922588,3
3.641652,0.01784198,0.38184106,0.93876266,0.19994339,0.07613561,-0.03641441,-0.02553294,0.08817353,0.35963121,0.4458279,-0.36894017,0.27927876,3
3.649985,0.01837465,0.38139859,0.93848878,0.20068806,0.08095703,-0.03106368,-0.02828967,0.09121019,0.42504549,0.85153496,-0.22970846,0.21516089,3
3.658319,0.01909335,0.38096133,0.93818289,0.20158321,0.0845512,-0.02300421,-0.02873134,0.0922149,0.28145307,1.0028528,-0.04275594,0.06228628,3
3.666652,0.01983501,0.38072059,0.93798518,0.20238763,0.08673712,-0.01154427,-0.02751361,0.09172566,0.07290571,0.88502997,0.04322669,-0.10436167,3
3.674985,0.02072223,0.38090572,0.93777925,0.20331708,0.08633953,-0.00044525,-0.02545367,0.09001446,-0.13135605,0.5263949,0.03791824,-0.22968489,3
3.683319,0.02137055,0.381069,0.9376002,0.20400921,0.08361489,0.00407787,-0.02493392,0.0873486,-0.23315971,0.12561418,0.0055516,-0.24603555,3
3.691652,0.02204087,0.38119915,0.93736786,0.20473048,0.07965608,-0.00080169,-0.02643,0.0839302,-0.09040079,0.04161509,-0.02818715,-0.08081267,3
3.699985,0.02259181,0.38103959,0.93716502,0.20533888,0.07637051,-0.0097156,-0.02785694,0.08187097,0.28564367,0.44878545,-0.02133616,0.34427348,3
3.708318,0.02328956,0.38086832,0.93690246,0.20610382,0.07856378,-0.0103787,-0.02793323,0.08402529,0.622087,0.97515595,0.02261525,0.7867254,3
3.716652,0.02391983,0.38064858,0.93665963,0.20681408,0.08974174,0.00766519,-0.02690564,0.09400133,0.73489064,1.2208662,0.0583844,0.89552736,3
3.724985,0.02460925,0.38062465,0.936414,0.20754634,0.10359791,0.03491386,-0.0248159,0.11210412,0.5995484,1.09367001,0.10233965,0.65448695,3
3.733318,0.02545528,0.38099951,0.93624049,0.20848782,0.10870465,0.04626591,-0.02468,0.12069108,0.16959475,0.51866251,0.16442195,0.15826632,3
3.741652,0.0266843,0.38197911,0.93606061,0.21006975,0.10514697,0.03992305,-0.02463649,0.1151377,-0.49605912,-0.43594471,0.20358364,-0.59001958,3
3.749985,0.02772851,0.3826578,0.9359197,0.21132308,0.09591217,0.0252984,-0.02245018,0.10170135,-1.03239095,-1.11915541,0.24321142,-1.25755811,3
3.758318,0.02842679,0.38249338,0.93558508,0.21211466,0.0837943,0.01097505,-0.01890071,0.08659776,-1.15793943,-0.94549221,0.32627973,-1.40125787,3
3.766652,0.02878604,0.38199204,0.93545985,0.21274401,0.06983079,-0.0011462,-0.01583106,0.07161198,-1.00537801,-0.22741678,0.35611442,-1.07153118,3
3.774985,0.02922926,0.38173434,0.93534082,0.21327035,0.06138284,-0.00069112,-0.01302605,0.06275356,-0.78089201,0.4399294,0.27246922,-0.61554438,3
3.783318,0.02987688,0.38220093,0.93538201,0.2140696,0.05966516,0.01506901,-0.0097752,0.0623102,-0.43816328,1.01683187,0.14859797,-0.08576055,3
3.791651,0.03042068,0.3824994,0.93527603,0.21469891,0.05902111,0.03142519,-0.00896756,0.06746444,0.03135835,1.61621535,0.07398066,0.64032161,3
3.799985,0.03093079,0.38277611,0.93514371,0.21529414,0.05719299,0.0405492,-0.01020376,0.07084768,0.40807176,1.90688193,0.01390819,1.29468346,3
3.808318,0.03127532,0.38298571,0.93505776,0.21570648,0.06131044,0.05365065,-0.01166944,0.08230151,0.64577878,1.82940888,-0.04629888,1.63095295,3
3.816651,0.03165757,0.38329217,0.93497062,0.21620411,0.07150289,0.07536531,-0.01079742,0.10444701,0.79429775,1.65379524,-0.04622617,1.69855893,3
3.824985,0.03228557,0.38406652,0.93489921,0.21720366,0.08178509,0.0933633,-0.01073067,0.12458192,0.71677214,1.28937972,-0.00838758,1.40632617,3
3.833318,0.03319395,0.38519511,0.93480939,0.21865518,0.0891863,0.10364634,-0.01117115,0.13719167,0.3161656,0.55620223,0.00636825,0.61523068,3
3.841651,0.03412112,0.38632059,0.93470454,0.22011715,0.09018081,0.10340017,-0.01139645,0.13767372,-0.19995606,-0.2420786,0.00878461,-0.31246951,3
3.849985,0.03486063,0.387119,0.93459719,0.2212107,0.08411434,0.0939668,-0.011375,0.12662691,-0.61073822,-0.74178559,0.03291161,-0.95926058,3
3.858318,0.03542136,0.38765883,0.93450248,0.2219948,0.07349521,0.08062693,-0.01068775,0.10961968,-0.86914045,-0.93383473,0.05940603,-1.27449489,3
3.866651,0.03594571,0.38819742,0.93442136,0.22275084,0.06428879,0.07145672,-0.00989322,0.09662808,-0.94803512,-0.85807985,0.07848197,-1.26744938,3
3.874985,0.03648593,0.38884485,0.93434685,0.22359733,0.05783208,0.0678542,-0.00922803,0.08963202,-0.79553181,-0.49505016,0.07432513,-0.88699174,3
3.883318,0.03696518,0.38943532,0.93427843,0.2243609,0.05160281,0.0651389,-0.00849787,0.08353526,-0.49638098,0.00935335,0.048763,-0.29803956,3
3.891651,0.03740515,0.39002553,0.93419796,0.22510143,0.04665352,0.064415,-0.00802341,0.07993884,-0.19448544,0.43370742,0.016525,0.23301673,3
3.899984,0.03770517,0.39042869,0.93413287,0.22560817,0.04659306,0.0707659,-0.00812057,0.08511563,0.10831872,0.77887708,-0.03012688,0.70064819,3
3.908318,0.03798405,0.39088982,0.93407869,0.22614978,0.05009042,0.08135203,-0.0085229,0.09591581,0.37571549,1.02117252,-0.08591005,1.06097257,3
3.916651,0.03839506,0.39160529,0.93401343,0.22697748,0.05577896,0.09296902,-0.0093985,0.10882492,0.44407019,0.95343107,-0.12475585,1.04953802,3
3.924984,0.03898698,0.39262861,0.93393022,0.22816259,0.06198673,0.10321777,-0.01092856,0.12089539,0.25242239,0.53151828,-0.13371462,0.59597272,3
3.933318,0.03958686,0.39362654,0.93382931,0.22933131,0.06500829,0.1074384,-0.01253848,0.12619945,-0.08826488,-0.01730866,-0.11423442,-0.04656028,3
3.941651,0.04017547,0.39455259,0.93371046,0.23043501,0.06196006,0.10278266,-0.01361554,0.12078372,-0.46682808,-0.5042007,-0.07017544,-0.65525109,3
3.949984,0.04063697,0.39528781,0.93358934,0.23131149,0.05372468,0.09184069,-0.01378482,0.10728967,-0.79718834,-0.83435959,-0.01060729,-1.10017943,3
3.958318,0.04108266,0.39604834,0.93346459,0.23220177,0.04422254,0.08172545,-0.01332467,0.09387347,-0.99287969,-0.92203581,0.05769655,-1.26000941,3
3.966651,0.04139644,0.39667153,0.93335569,0.23290795,0.03529697,0.07457078,-0.01263325,0.08346422,-0.99243474,-0.71575958,0.12295943,-1.05926144,3
3.974984,0.04163355,0.3972401,0.9332636,0.23353082,0.02706375,0.0698152,-0.01160507,0.07577128,-0.84945995,-0.34506467,0.17143506,-0.64035439,3
3.983317,0.04181859,0.39778513,0.93316978,0.23411399,0.0196689,0.06731299,-0.00978474,0.07080709,-0.66274607,0.01367761,0.20240821,-0.2130014,3
3.991651,0.04194485,0.39830342,0.9330827,0.2346545,0.01520245,0.06985365,-0.00757876,0.07188939,-0.45608217,0.32163474,0.2200049,0.16658917,3
3.999984,0.0420445,0.39888597,0.9330138,0.2352495,0.01268884,0.07502973,-0.00547948,0.07629215,-0.22907574,0.58433104,0.21359497,0.49793538,3
4.008317,0.04210947,0.39950493,0.93299651,0.2358721,0.01192489,0.0817925,-0.00382246,0.08274556,-0.03928388,0.7222572,0.16690744,0.68843627,3
4.016651,0.04221523,0.4002656,0.93299025,0.23664013,0.01261716,0.08864558,-0.00242294,0.08957177,0.05674586,0.7124753,0.08791635,0.706025,3
4.024984,0.0423185,0.40103376,0.93298113,0.23741524,0.01451211,0.09555676,-0.00168145,0.09666707,0.06263706,0.67095333,0.00082493,0.67210174,3
4.033317,0.04245865,0.40187407,0.93294859,0.23826778,0.01588828,0.0999866,-0.00218869,0.10126474,-0.02299565,0.64469695,-0.07530513,0.6397419,3
4.04165,0.04259635,0.40269983,0.93293667,0.23910503,0.01548054,0.10370922,-0.00366153,0.10492215,-0.22408007,0.55304629,-0.12622222,0.5351007,3
4.049984,0.04276047,0.40362656,0.93291789,0.24004637,0.01305161,0.10899945,-0.00542762,0.10991216,-0.53297865,0.31228048,-0.13014065,0.29278731,3
4.058317,0.04286529,0.40446693,0.93287408,0.24089438,0.00804193,0.11424259,-0.00673595,0.11472321,-0.85763985,-0.0626767,-0.08375948,-0.04243123,3
4.06665,0.04292995,0.40548912,0.93278825,0.2419222,-0.00092142,0.11415825,-0.00727418,0.11439348,-1.07603133,-0.51419276,-0.01981511,-0.41372219,3
4.074984,0.042898,0.40649456,0.93269455,0.2429325,-0.01326026,0.10564698,-0.00681284,0.10669364,-1.15523696,-0.9723112,0.01798642,-0.77031052,3
4.083317,0.04277616,0.40753001,0.93263954,0.24397655,-0.02553045,0.09180523,-0.00579657,0.0954652,-1.1298666,-1.33593524,0.0025082,-1.00335002,3
4.09165,0.04246247,0.40820435,0.93262118,0.2447205,-0.03381336,0.07803084,-0.00526967,0.08520519,-1.0300808,-1.45169663,-0.04954614,-0.95934474,3
4.099984,0.04205947,0.40862337,0.93260932,0.24530199,-0.03992778,0.06556954,-0.00604394,0.07700729,-0.92316777,-1.28602862,-0.07868116,-0.64271677,3
4.108317,0.04165345,0.40897679,0.93256378,0.2458422,-0.04613709,0.05472444,-0.00818256,0.07204407,-0.87515789,-0.89822608,-0.03748444,-0.19468959,3
4.11665,0.04138502,0.40952539,0.93246377,0.24646109,-0.05376193,0.04783232,-0.00973944,0.07261634,-0.82419109,-0.29419801,0.06122884,0.29205537,3
4.124983,0.04096238,0.40998894,0.93235177,0.24709831,-0.06254374,0.04558432,-0.00856045,0.07786483,-0.67000973,0.43813598,0.20051403,0.7576642,3
4.133317,0.04041546,0.41035894,0.93223614,0.24776867,-0.06962055,0.05222759,-0.00485422,0.08716825,-0.43983203,1.03317809,0.36095911,1.06451905,3
4.14165,0.03961531,0.41052419,0.93221623,0.24858595,-0.07159247,0.06832627,-0.0008142,0.09896779,-0.19181411,1.31093347,0.46044484,1.10228443,3
4.149983,0.03890989,0.41099057,0.93227488,0.24943364,-0.06933292,0.08671796,0.00348331,0.11108191,0.02429145,1.23786807,0.42531234,0.89397246,3
4.158317,0.03838969,0.41198042,0.93235582,0.25055477,-0.06697465,0.09781996,0.00785771,0.11881116,0.1120501,0.81144977,0.3071655,0.53155476,3
4.16665,0.03804436,0.4132553,0.93239504,0.25187618,-0.06582361,0.10010879,0.01057212,0.12027588,0.03416276,0.22097795,0.18714459,0.15374461,3
4.174984,0.03756163,0.41423249,0.93248165,0.25296953,-0.06596632,0.09635457,0.01036648,0.1172315,-0.07491224,-0.08423742,0.06409212,-0.01654237,3
4.183317,0.03687387,0.41468948,0.93260318,0.25380418,-0.06790494,0.08996701,0.00940625,0.1131089,-0.12376962,0.04031793,-0.03615524,0.10071497,3
4.19165,0.03614804,0.41508672,0.93273413,0.25464189,-0.07068551,0.08684462,0.00885669,0.11232483,-0.22138402,0.14665245,-0.0323941,0.24158105,3
4.199983,0.03563225,0.41588208,0.93274862,0.25558996,-0.07136567,0.09557643,0.0082219,0.11956384,-0.38337862,-0.03174012,0.06416254,0.22512825,3
4.208316,0.03513404,0.41689718,0.93278903,0.25672144,-0.07226019,0.10576857,0.00846866,0.12837541,-0.42152134,-0.1803678,0.15210156,0.16710728,3
4.21665,0.03460141,0.41795799,0.93282688,0.25790906,-0.07852232,0.09998272,0.01089577,0.12759709,-0.26451233,-0.14156622,0.20525746,0.08988319,3
4.224983,0.03388002,0.4189378,0.93295544,0.25913256,-0.08577068,0.08389983,0.01421994,0.12082218,0.00889811,-0.07605769,0.21976881,-0.04498738,3
4.233316,0.0330627,0.41947308,0.93311322,0.26012221,-0.08551244,0.07998171,0.01627988,0.11821373,0.38659489,0.25145683,0.14298785,0.02839361,3
4.24165,0.03216795,0.41971505,0.93328828,0.26106548,-0.07689846,0.09162135,0.01730032,0.12086002,0.80487269,1.06727958,-0.02515938,0.50227106,3
4.249983,0.03154127,0.42019206,0.9334206,0.2618641,-0.06465716,0.10689241,0.01653797,0.12601604,1.01553845,1.73509586,-0.20184565,0.95265549,3
4.258316,0.03117265,0.42151549,0.93353641,0.26324278,-0.05365261,0.12505552,0.0136227,0.13675915,0.88596058,1.47956574,-0.3415398,0.8117007,3
4.26665,0.03094984,0.42308149,0.93366349,0.26482964,-0.04622526,0.14550357,0.00922147,0.15294802,0.55004138,0.52536982,-0.44479492,0.17011994,3
4.274983,0.03059208,0.42427626,0.93375522,0.2660802,-0.04464419,0.1519561,0.00488939,0.15845399,0.20951883,-0.51947278,-0.48146278,-0.57608342,3
4.283316,0.0301196,0.42533916,0.93376219,0.26724342,-0.04663944,0.13405108,0.00077308,0.14193495,-0.0202454,-1.4781853,-0.44167757,-1.3250488,3
4.291649,0.02966469,0.42651159,0.93371373,0.26850194,-0.04929013,0.10633779,-0.00311853,0.11724747,-0.08178896,-2.1462326,-0.36814985,-1.90066528,3
4.299983,0.02928126,0.42756584,0.93365318,0.2696254,-0.05015809,0.08352313,-0.00587645,0.09760369,0.01994186,-2.07899356,-0.29609674,-1.87486732,3
4.308316,0.02894441,0.42806906,0.93361503,0.27023214,-0.04921242,0.06820051,-0.00761035,0.08444577,0.21171595,-1.27654433,-0.2344687,-1.22593474,3
4.316649,0.02851041,0.42819691,0.93355703,0.2706883,-0.04633687,0.0597527,-0.00893298,0.07613993,0.44998446,-0.30136409,-0.20342755,-0.44027558,3
4.324983,0.02804613,0.42847541,0.93348354,0.27123466,-0.04199838,0.06215031,-0.01023297,0.07570495,0.69586271,0.39658019,-0.20408431,0.11301921,3
4.333316,0.02766307,0.42915997,0.93336433,0.27202812,-0.03563534,0.07440418,-0.0120378,0.08337127,0.88012224,0.71216077,-0.20719457,0.36296916,3
4.341649,0.02744352,0.4300378,0.93325824,0.27293918,-0.02625213,0.08715545,-0.01429742,0.09213937,0.96543503,0.68799281,-0.21075661,0.3661128,3
4.349983,0.02731071,0.43089789,0.93315113,0.27381602,-0.01591959,0.09267397,-0.01627273,0.09542903,0.98776603,0.46579361,-0.21991193,0.24910647,3
4.358316,0.02721098,0.43157789,0.93301284,0.27451706,-0.00753018,0.09013748,-0.01755543,0.09213936,0.95025551,0.23636638,-0.21234435,0.14488189,3
4.366649,0.0271696,0.43227091,0.93283963,0.27523258,-0.00126705,0.08644675,-0.01920887,0.08856425,0.85546821,0.1266267,-0.18296158,0.13059437,3
4.374982,0.02719106,0.43299049,0.93265986,0.27597457,0.00512246,0.08870459,-0.02118596,0.09134325,0.76790541,0.20113571,-0.15389203,0.26162446,3
4.383316,0.02726288,0.4337028,0.93249696,0.27670878,0.01148407,0.09405264,-0.02258787,0.09740634,0.72633559,0.37973154,-0.1237329,0.47101635,3
4.391649,0.02738383,0.43450189,0.93230921,0.27753851,0.01768123,0.09857783,-0.02319524,0.10280192,0.68033081,0.40450332,-0.0759762,0.5123831,3
4.399982,0.02756386,0.43540564,0.93209654,0.27848426,0.02333879,0.10213118,-0.02341757,0.10734924,0.58704638,0.18331347,-0.02529866,0.29960841,3
4.408316,0.02777098,0.43627545,0.93188334,0.27940345,0.02833413,0.10426503,-0.02346525,0.11056508,0.45030719,-0.14336324,0.01094465,-0.02829056,3
4.416649,0.02805584,0.43718699,0.93168855,0.2803781,0.03164641,0.10161977,-0.02322683,0.10893833,0.29296321,-0.46383208,0.03680957,-0.35954195,3
4.424982,0.02833248,0.43799341,0.93151975,0.2812472,0.03332694,0.09494253,-0.02281854,0.10317681,0.16490397,-0.71414191,0.05806955,-0.6200465,3
4.433316,0.02865372,0.43884051,0.93133438,0.28217193,0.03312571,0.08573894,-0.0221903,0.09455627,0.09436699,-0.83576971,0.07508466,-0.74412704,3
4.441649,0.02890859,0.4394815,0.9311381,0.28288913,0.0326737,0.07725419,-0.02142915,0.08657361,0.0723943,-0.83568615,0.08282598,-0.73788947,3
4.449982,0.02918059,0.44007915,0.93094277,0.28357419,0.03346598,0.0712788,-0.02068587,0.08141587,0.07566125,-0.80740476,0.0677649,-0.68800926,3
4.458315,0.02940292,0.44053543,0.93078166,0.2841067,0.03501763,0.06648567,-0.01989194,0.07773203,0.07972477,-0.81889683,0.02549062,-0.65797925,3
4.466649,0.02972184,0.44111162,0.93064094,0.28478014,0.0363302,0.06086046,-0.01954921,0.07352585,0.04141217,-0.91379613,-0.0277748,-0.69758016,3
4.474982,0.0300624,0.44167641,0.93048894,0.28545696,0.03641817,0.05205324,-0.02015301,0.06664809,-0.03159878,-1.0577842,-0.07961921,-0.76895887,3
4.483315,0.03041484,0.44217435,0.93031955,0.28609008,0.03554207,0.04171448,-0.02150008,0.05886926,-0.04560589,-1.08730996,-0.13355234,-0.71500552,3
4.491649,0.03068705,0.44242072,0.93012035,0.28650779,0.03372629,0.03022951,-0.02293596,0.05076755,0.08201077,-0.84728384,-0.18207334,-0.41798112,3
4.499982,0.03091824,0.44250983,0.92991495,0.28682962,0.03291998,0.02094456,-0.02428899,0.04596036,0.33310211,-0.38191086,-0.21358538,0.07515535,3
4.508315,0.03115896,0.44260281,0.92971343,0.28715703,0.0363997,0.01915761,-0.02619873,0.04876808,0.63081151,0.15577449,-0.22517478,0.62553769,3
4.516649,0.03145193,0.44273788,0.92950499,0.28754112,0.0447636,0.02604763,-0.02845299,0.05909172,0.87723142,0.65848351,-0.20964299,1.08545113,3
4.524982,0.03182299,0.44295415,0.92927337,0.28802907,0.05553899,0.03693655,-0.0307132,0.07343153,0.92275572,0.95247567,-0.14386536,1.24662447,3
4.533315,0.0323738,0.44334653,0.92897934,0.2887665,0.06550293,0.04740227,-0.0320859,0.08698916,0.67432362,0.88715249,-0.01981743,0.98616648,3
4.541648,0.03299319,0.44381008,0.92868543,0.28959408,0.07158513,0.05582713,-0.03194345,0.09623659,0.20686996,0.53167999,0.13426773,0.40439811,3
4.549982,0.03370112,0.4443796,0.92839515,0.29054791,0.07088138,0.05908245,-0.02979529,0.09696734,-0.31001127,0.08736515,0.27381274,-0.26755655,3
4.558315,0.03431554,0.4448815,0.92817032,0.29137251,0.06363868,0.05629085,-0.0261278,0.08888871,-0.71752685,-0.32072935,0.35270867,-0.82852972,3
4.566648,0.03483695,0.4453955,0.92797208,0.29213104,0.05321066,0.04965593,-0.02204963,0.07604783,-0.90412861,-0.61311787,0.36233839,-1.14378595,3
4.574982,0.03518215,0.44575077,0.92781734,0.29265001,0.04341411,0.04237669,-0.01870163,0.0634848,-0.82161027,-0.67447829,0.32111537,-1.1098448,3
4.583315,0.03544509,0.44604561,0.92767614,0.29306954,0.03679495,0.03575816,-0.01683957,0.05400079,-0.54027277,-0.48841259,0.2515372,-0.76962423,3
4.591648,0.03568966,0.44627017,0.92755818,0.29342189,0.03381869,0.03106517,-0.01539535,0.0484331,-0.21668495,-0.17478633,0.17983341,-0.3143439,3
4.599982,0.03598489,0.44653109,0.92743099,0.29383591,0.03482013,0.03127021,-0.01415378,0.04889373,0.01637849,0.12858495,0.1365315,0.06674391,3
4.608315,0.03628312,0.44675454,0.92730051,0.29423076,0.03763564,0.03569736,-0.01309281,0.0534992,0.12004502,0.35431612,0.11246414,0.30274802,3
4.616648,0.03660484,0.44704193,0.92720211,0.29467323,0.03985708,0.04174488,-0.01235371,0.05902402,0.10395829,0.42816141,0.06771978,0.35619542,3
4.624981,0.03694853,0.44741464,0.92710912,0.29518867,0.04003109,0.04603881,-0.01159673,0.06210108,-0.01397679,0.30223218,0.00279315,0.20590112,3
4.633315,0.03731633,0.44789717,0.92703032,0.29580048,0.03895809,0.0482734,-0.01148228,0.06308642,-0.18925999,0.02878912,-0.04970834,-0.08827349,3
4.641648,0.0376553,0.44836348,0.92692792,0.296386,0.03698364,0.04716684,-0.0126422,0.06125622,-0.36048543,-0.27609995,-0.07262773,-0.40895429,3
4.649981,0.03793083,0.44872928,0.92682844,0.29685465,0.03354093,0.04307079,-0.01422292,0.05641257,-0.4906812,-0.50969261,-0.07034592,-0.65708238,3
4.658315,0.0381895,0.44904631,0.92670244,0.29728279,0.02818771,0.03631159,-0.01499301,0.04835152,-0.58789593,-0.6334365,-0.03001349,-0.80925369,3
4.666648,0.03842581,0.44930002,0.92655027,0.29766142,0.02214873,0.02932888,-0.01464015,0.03956114,-0.64396673,-0.6481635,0.03894945,-0.85585183,3
